influencer_id,label,influencer_main_genre
825032,Hot Lips Page,Jazz
303651,Scientist,Reggae
100659,Labradford,Pop/Rock
424928,The Robins,R&B;
68898,The Balfa Brothers,International
101628,Charlie Ventura,Jazz
109367,Jackson Do Pandeiro,Latin
16132,Sevendust,Pop/Rock
509156,Mudvayne,Pop/Rock
791734,Coal Chamber,Pop/Rock
855232,Powerman 5000,Pop/Rock
48123,Marine Girls,Pop/Rock
919603,Animal Collective,Pop/Rock
238245,Denis Leary,Comedy/Spoken
621101,The Bouncing Souls,Pop/Rock
755745,Swingin' Utters,Pop/Rock
333903,New Musik,Pop/Rock
297849,Kaleidoscope,Pop/Rock
225754,Hound Dog Taylor,Blues
193444,Cassius,Electronic
852665,Poncho Sanchez,Jazz
528895,Vasco Rossi,Pop/Rock
285232,Maroon 5,Pop/Rock
514563,Muse,Pop/Rock
11970,Patrick Cowley,Electronic
552576,Gino Soccio,R&B;
802264,Cassius Clay,Comedy/Spoken
40294,Swell,Pop/Rock
843259,The Budos Band,R&B;
38061,The Bats,Pop/Rock
299567,Poi Dog Pondering,Pop/Rock
944293,Calexico,Pop/Rock
1312035,Playero,Latin
202344,Vicki Sue Robinson,R&B;
814871,Mad Season,Pop/Rock
769523,The Jesters,R&B;
395187,Nena,Pop/Rock
318085,Panic! At the Disco,Pop/Rock
90124,Black Box,Electronic
1811373,Space,Pop/Rock
172582,Franz Ferdinand,Pop/Rock
322339,Peter Rowan,Country
164686,Ben Folds Five,Pop/Rock
286866,Los Huracanes del Norte,Latin
987481,Enrique GuzmÃ¡n,Latin
574033,Modern English,Pop/Rock
46214,Aunt Molly Jackson,Country
290414,Rose Maddox,Country
769486,Iced Earth,Pop/Rock
107247,Chuck Rainey,Jazz
841950,Verdine White,R&B;
6855,Pablo MilanÃ©s,Latin
896817,The Sapphires,Pop/Rock
312126,K-Ci & JoJo,R&B;
869487,Ray Conniff,Easy Listening
926115,Acker Bilk,Jazz
138407,The Dramatics,R&B;
925450,Three Dog Night,Pop/Rock
15158,SisqÃ³,R&B;
68896,B2K,R&B;
189641,Jean-Jacques Perrey,Electronic
955647,Mason Williams,Easy Listening
451183,Michael Chapman,Folk
69761,The Irish Rovers,International
30664,Tex Beneke,Jazz
831448,Romeo Void,Pop/Rock
90945,Colosseum,Pop/Rock
1950198,Bidu SayÃ£o,Classical
551115,J. Holiday,R&B;
819946,Leroy Hutson,R&B;
277977,Sabu Martinez,Latin
26952,Smokie Norful,Religious
201667,Vickie Winans,Religious
89058,Billy Ocean,R&B;
230111,David Wilcox,Folk
58934,The Faint,Pop/Rock
343455,Pinback,Pop/Rock
741236,Four Tet,Electronic
886961,Relient K,Pop/Rock
45560,The Mars Volta,Pop/Rock
947752,Hank Williams III,Country
159655,Shadows Fall,Pop/Rock
175379,Unearth,Pop/Rock
382565,Mastodon,Pop/Rock
400815,Nerf Herder,Pop/Rock
118791,LeAnn Rimes,Country
178621,Ultra Vivid Scene,Pop/Rock
6143,Alice Coltrane,Jazz
333766,New Model Army,Pop/Rock
953875,Danielle Dax,Pop/Rock
552325,Orlando "Cachaito" Lopez,Latin
382734,Matt Monro,Vocal
253397,Dick Gaughan,International
253408,White Lion,Pop/Rock
618230,Alex Van Halen,Pop/Rock
50520,Bettye Swann,R&B;
48757,Switch,R&B;
146796,The Deele,R&B;
787940,LeVert,R&B;
185543,Green Jelly,Pop/Rock
226556,Dead or Alive,Pop/Rock
509524,Al Kooper,Pop/Rock
308625,Luis Alberto Spinetta,Latin
309068,Pescado Rabioso,Latin
169099,Lush,Pop/Rock
84258,Kirsty MacColl,Pop/Rock
591620,Antonio MachÃ­n,Latin
176332,Right Said Fred,Pop/Rock
674600,Manfred Mann's Earth Band,Pop/Rock
158888,Gas,Electronic
919282,999,Pop/Rock
146551,Cybotron,Electronic
196370,Freestyle,Electronic
385766,Rachelle Ferrell,Vocal
200448,Erma Franklin,R&B;
24113,Tripping Daisy,Pop/Rock
160428,Clint Eastwood,Reggae
73914,The Cleftones,R&B;
69348,Paul Desmond,Jazz
519715,Tommy Flanagan,Jazz
36934,Sonny Clark,Jazz
169124,Eddie Harris,Jazz
199229,Johnny Bond,Country
393031,Ohio Express,Pop/Rock
28619,Steve Arrington,R&B;
491174,Suffocation,Pop/Rock
6563,Stan Levey,Jazz
349180,Jimmy Barnes,Pop/Rock
176256,Elisa,Pop/Rock
17937,Patti LuPone,Vocal
295976,Linda Eder,Vocal
200777,Ernestine Anderson,Vocal
720786,Pete Brown,Jazz
38100,Pearl Bailey,Vocal
331473,Ronnie Laws,Jazz
164189,Cast,Pop/Rock
257160,Jon Brion,Pop/Rock
127889,BeBe Winans,Religious
86750,The Jazz Crusaders,Jazz
603036,Todd Rhodes,R&B;
892586,The Normal,Pop/Rock
14724,Paul Brady,Pop/Rock
753104,Andy Irvine,International
568622,Alec Wilder,Jazz
769388,Billy May,Jazz
800475,Eric BenÃ©t,R&B;
960874,Will Downing,R&B;
22875,Temple of the Dog,Pop/Rock
105030,Coheed and Cambria,Pop/Rock
107556,Kimya Dawson,Pop/Rock
313128,Mary Black,International
66276,Dorival Caymmi,Latin
104741,Jacob Do Bandolim,Latin
176360,Charlie Robison,Country
476645,The Maytals,Reggae
347451,Plumb,Pop/Rock
136124,The Crystal Method,Electronic
406657,Meredith Brooks,Pop/Rock
290775,Sam Rivers,Jazz
523661,Stonewall Jackson,Country
213273,Joey McIntyre,Pop/Rock
793898,Cockney Rejects,Pop/Rock
125829,Coralie ClÃ©ment,Pop/Rock
147481,Fila Brazillia,Electronic
340364,Philip Bailey,R&B;
228058,Lonnie Liston Smith,Jazz
358055,Kandi,R&B;
829033,Huey Lewis,Pop/Rock
5366,Alfredo Gutierrez,Latin
247004,Roberto Torres,Latin
248885,Lisandro Meza,Latin
267435,DiÃ³medes DÃ­az,Country
335937,Los Corraleros de Majagual,Latin
761478,Laurindo Almeida,Jazz
337015,Ralph Burns,Jazz
85445,Bobby Marchan,R&B;
107466,Chris LeDoux,Country
252026,Junior Mance,Jazz
214383,U.K.,Pop/Rock
194578,Gang Green,Pop/Rock
243777,LÃ©o FerrÃ©,Vocal
11620,Alvin Lee,Pop/Rock
120067,Cornelio Reyna,Latin
362922,Los RelÃ¡mpagos del Norte,Latin
477001,Texas Tornados,Pop/Rock
604924,Arthur Conley,R&B;
74397,Bill Frisell,Jazz
803162,Grady Tate,Jazz
40743,Audioslave,Pop/Rock
391177,Next,R&B;
548020,Gilberto Santa Rosa,Latin
110564,Ivan Lins,Latin
12491,Taylor Dayne,Pop/Rock
413683,Otis Taylor,Blues
754587,Steve Hackett,Pop/Rock
762618,Bob Eberly,Vocal
276592,Jess Stacy,Jazz
20984,Shelley Fabares,Pop/Rock
166658,Hum,Pop/Rock
565521,The Sylvers,R&B;
359555,Karunesh,New Age
276626,Rob Halford,Pop/Rock
609590,Caribou,Pop/Rock
753422,The Album Leaf,Pop/Rock
138560,Frankie Carle,Jazz
748088,Bert Kaempfert,Easy Listening
754767,AndrÃ© Kostelanetz,Easy Listening
115544,Christopher Williams,R&B;
292876,Joyce,Latin
230886,Roaring Lion,International
584695,Willie Johnson,Blues
32807,Son Seals,Blues
603621,Tinariwen,International
317571,Jennifer Love Hewitt,Pop/Rock
125569,Chuckii Booker,R&B;
36975,The Babys,Pop/Rock
251474,Junior Byles,Reggae
191070,Wang Chung,Pop/Rock
332641,Nic Jones,Folk
122381,Jacques Dutronc,Pop/Rock
663424,D.J. Rogers,R&B;
869708,Mel Lewis,Jazz
656420,Lola Flores,Latin
832507,Rocket from the Crypt,Pop/Rock
43520,Susan Tedeschi,Blues
81836,Alex de Grassi,New Age
620126,The Bothy Band,Unknown
97395,Colin Hay,Pop/Rock
98467,Klaatu,Pop/Rock
937397,Brooklyn Bridge,Pop/Rock
178371,Egg Hunt,Pop/Rock
812480,John Stewart,Folk
11046,Tracy Bonham,Pop/Rock
490852,Our Lady Peace,Pop/Rock
746302,Train,Pop/Rock
332536,Ronnie Foster,Jazz
334243,Phil Ramone,Pop/Rock
595559,Arif Mardin,Pop/Rock
855619,Primitive Radio Gods,Pop/Rock
90018,The Last Poets,Jazz
360956,Jimmy Giuffre,Jazz
355142,Nirvana,Pop/Rock
857621,Keane,Pop/Rock
518252,Baby Rasta & Gringo,Latin
72716,The Kentucky Headhunters,Country
630603,The Browns,Country
85397,Kelis,R&B;
212810,Russ Taff,Religious
483716,The Vapors,Pop/Rock
337404,Jerry Rivera,Latin
17060,TrentemÃ¸ller,Electronic
753868,Sigur RÃ³s,Pop/Rock
193594,Madeleine Peyroux,Vocal
793456,Electronic,Pop/Rock
49026,Switchfoot,Pop/Rock
206658,Werly Fairburn,Pop/Rock
961427,Hans Zimmer,Stage & Screen
860561,The Fray,Pop/Rock
159410,Further Seems Forever,Pop/Rock
467444,Of Montreal,Pop/Rock
577358,The Used,Pop/Rock
852405,Rotary Connection,R&B;
48265,Silverchair,Pop/Rock
921359,The Tremeloes,Pop/Rock
167296,Caravan,Pop/Rock
470588,Mick Taylor,Pop/Rock
778656,Cornelius Brothers & Sister Rose,R&B;
934243,Tom Robinson Band,Pop/Rock
146088,The Easy Riders,Folk
579823,Holly Dunn,Country
185999,Voodoo Glow Skulls,Pop/Rock
209517,Wilbert Harrison,R&B;
243418,Wayne Hancock,Country
419102,The Shins,Pop/Rock
670641,Harry "Sweets" Edison,Jazz
205627,Charlie Chaplin,Reggae
866271,Nick Cave & the Bad Seeds,Pop/Rock
175025,Eddie Vedder,Pop/Rock
307102,Puddle of Mudd,Pop/Rock
521674,The Brecker Brothers,Jazz
376793,Brandi Carlile,Pop/Rock
207290,DeVotchKa,Pop/Rock
890559,The Olivia Tremor Control,Pop/Rock
614933,Four Year Strong,Pop/Rock
777009,Comeback Kid,Pop/Rock
84886,Kleeer,R&B;
508391,Mtume,R&B;
919418,The Thermals,Pop/Rock
127301,Lamb,Electronic
8125,Sharon Jones & the Dap-Kings,R&B;
31442,Anastacia,Pop/Rock
29604,Shocking Blue,Pop/Rock
558954,Natasha Bedingfield,Pop/Rock
138071,The Dresden Dolls,Pop/Rock
664770,Gorillaz,Pop/Rock
760214,Dr. Dog,Pop/Rock
937150,Broadcast,Electronic
894962,The Postal Service,Pop/Rock
808155,Jamie Principle,Electronic
43572,The Avalanches,Electronic
818702,Grizzly Bear,Pop/Rock
1426748,Prince,International
913130,Gnarls Barkley,R&B;
478173,Marsha Ambrosius,R&B;
840708,Vengaboys,Pop/Rock
923063,ATB,Electronic
388773,M.I.A.,Electronic
487219,The Wonder Stuff,Unknown
511257,The Soup Dragons,Pop/Rock
800695,Fun Lovin' Criminals,Pop/Rock
666244,The Knife,Pop/Rock
14201,Spirit of the West,Folk
887513,Michael Nyman,Stage & Screen
59758,Bleeding Through,Pop/Rock
749273,Paul Overstreet,Country
807869,Joe Nichols,Country
134761,Pat Green,Country
1824831,Wisin & Yandel,Latin
255268,Lucky Dube,Reggae
952786,Goldfrapp,Pop/Rock
627026,Amy Winehouse,R&B;
2717459,Tori Kelly,Pop/Rock
1409777,Slim,R&B;
691371,Avenged Sevenfold,Pop/Rock
57280,Bilal,R&B;
94792,Imogen Heap,Pop/Rock
367188,Rihanna,Pop/Rock
503460,Adele,Pop/Rock
859589,Katy Perry,Pop/Rock
994823,Lady Gaga,Pop/Rock
2124046,Florence + the Machine,Pop/Rock
664272,Keri Hilson,R&B;
1009342,Jake Owen,Country
221059,Jason Mraz,Pop/Rock
1611,Speedy,Electronic
919239,4 Non Blondes,Pop/Rock
825883,Dierks Bentley,Country
92107,Keyshia Cole,R&B;
124825,Cory Morrow,Country
812239,Wade Bowen,Country
39828,Surface,R&B;
185591,Arcade Fire,Pop/Rock
312062,Marvin Sease,Blues
710448,Katie Herzig,Pop/Rock
230963,John P. Kee,Religious
16574,Alpha,Electronic
134051,Elbow,Pop/Rock
380651,Metric,Pop/Rock
811395,MÃºm,Electronic
399733,Nickel Creek,Country
222153,Hot Hot Heat,Pop/Rock
258000,T-Pain,R&B;
673752,Lloyd,R&B;
933458,Akon,R&B;
846634,Ne-Yo,R&B;
469519,Ashley Tisdale,Pop/Rock
1589051,Prince,R&B;
648106,Justice,Electronic
151988,Frank Reyes,Latin
540139,Camilo Sesto,Latin
868063,RaulÃ­n RodrÃ­guez,Latin
503242,Miranda Lambert,Country
3426,Tank,R&B;
631275,Emmure,Pop/Rock
497236,Adina Howard,R&B;
184677,Eric Prydz,Electronic
791609,Benny Benassi,Electronic
793848,Faithless,Electronic
2165952,Justin Bieber,Pop/Rock
717419,Flying Lotus,Electronic
166505,Feist,Pop/Rock
663645,Bon Iver,Pop/Rock
16186,Amel Larrieux,R&B;
681718,Xiu Xiu,Pop/Rock
237773,Mark Ronson,Pop/Rock
639748,Blue,Pop/Rock
44776,Beth Hart,Pop/Rock
386560,Regina Spektor,Pop/Rock
562850,Lily Allen,Pop/Rock
159340,Dwele,R&B;
782163,Jaheim,R&B;
863733,Raheem DeVaughn,R&B;
3214680,Boyzone,Avant-Garde
277572,Phoenix,Pop/Rock
662416,Vampire Weekend,Pop/Rock
843995,Peter Bjorn and John,Pop/Rock
923745,Aaron Carter,Pop/Rock
2960510,A*Teens,Electronic
771838,Immature,R&B;
318882,Jason Aldean,Country
84446,India.Arie,R&B;
109628,Panda Bear,Pop/Rock
9218,Tracey Thorn,Pop/Rock
181817,Caron Wheeler,R&B;
814387,John Legend,R&B;
3413511,Gallant,R&B;
233136,Josh Ritter,Pop/Rock
879144,Deadmau5,Electronic
985124,DÃ¢m-Funk,R&B;
1028077,The-Dream,R&B;
472102,Taylor Swift,Pop/Rock
331400,Ronnie Dunn,Country
676818,Darryl Worley,Country
1573712,Nosaj Thing,Electronic
2450537,Lorn,Electronic
2995948,Flume,Pop/Rock
2397780,Bridgit Mendler,Pop/Rock
128873,Jack White,Pop/Rock
755918,The Black Keys,Pop/Rock
46814,Blake Shelton,Country
548397,Jonas Brothers,Pop/Rock
720741,Hannah Montana,Pop/Rock
922398,Sugababes,Pop/Rock
1013375,The Script,Pop/Rock
468938,Omarion,R&B;
124248,Laidback Luke,Electronic
1714462,Swedish House Mafia,Electronic
798658,EmilÃ­ana Torrini,Pop/Rock
572508,Steve Angello,Electronic
854866,Kaskade,Electronic
945951,Calvin Harris,Electronic
1032082,Bruno Mars,Pop/Rock
749743,Steps,Pop/Rock
528243,Mystery Jets,Pop/Rock
990368,Foals,Pop/Rock
94861,Kings of Convenience,Pop/Rock
182302,Ray LaMontagne,Pop/Rock
755152,The Avett Brothers,Pop/Rock
896216,Band of Horses,Pop/Rock
990366,Fleet Foxes,Pop/Rock
587631,Moodymann,Electronic
1422105,Karnivool,Pop/Rock
325727,Jenni Rivera,Latin
793225,Diplo,Electronic
1029659,LMFAO,Pop/Rock
2063135,Flosstradamus,Electronic
128143,Trey Songz,R&B;
73682,Kelly Rowland,R&B;
677241,Lyfe Jennings,R&B;
219428,Uncle Kracker,Pop/Rock
1717415,Hudson Mohawke,Electronic
115554,LSG,R&B;
2048033,Sleigh Bells,Pop/Rock
2290007,Grimes,Pop/Rock
2435745,James Blake,Electronic
280897,Deerhunter,Pop/Rock
187422,Funeral for a Friend,Pop/Rock
987777,Donell Jones,R&B;
105462,Cody ChesnuTT,R&B;
581713,Anthony Hamilton,R&B;
944700,Leona Lewis,Pop/Rock
996127,Demi Lovato,Pop/Rock
670734,Goldfinger,Pop/Rock
1055021,Bombay Bicycle Club,Pop/Rock
266063,Chris Brown,R&B;
822089,Jordan Knight,Pop/Rock
2570457,Miguel,R&B;
736318,All Time Low,Pop/Rock
866215,McFly,Pop/Rock
485365,Thirty Seconds to Mars,Pop/Rock
569600,Angels & Airwaves,Pop/Rock
780948,Ladytron,Electronic
19740,Amerie,R&B;
215513,Ciara,R&B;
405142,Ray J,R&B;
619536,Pretty Ricky,R&B;
849405,Marques Houston,R&B;
2592086,Frank Ocean,R&B;
1072350,Mumford & Sons,Pop/Rock
2031918,Local Natives,Pop/Rock
2867436,Alt-J,Pop/Rock
3161008,The Neptunes,R&B;
546738,Jazmine Sullivan,R&B;
2393596,Avicii,Electronic
366681,Paramore,Pop/Rock
178301,Fat Freddy's Drop,Electronic
935739,Musiq Soulchild,R&B;
122219,Craig David,R&B;
180516,Dave Grohl,Pop/Rock
130037,Cross Canadian Ragweed,Country
580300,Sufjan Stevens,Pop/Rock
588246,Los Campesinos!,Pop/Rock
1507678,The Middle East,Pop/Rock
2873356,The Lumineers,Pop/Rock
861252,Carrie Underwood,Country
1028746,Colt Ford,Country
1035160,Cash Cash,Electronic
2412330,Nicky Romero,Electronic
2782403,Zedd,Electronic
2674162,The Weeknd,R&B;
479149,A Perfect Circle,Pop/Rock
95176,Bonobo,Electronic
284939,Los Ãngeles Negros,Latin
586843,The Dangerous Summer,Pop/Rock
985076,The Wonder Years,Pop/Rock
1391526,La Dispute,Pop/Rock
2639628,Ed Sheeran,Pop/Rock
325357,Arctic Monkeys,Pop/Rock
573391,Paolo Nutini,Pop/Rock
460390,Okkervil River,Pop/Rock
80358,Kesha,Pop/Rock
2598627,Skylar Grey,Pop/Rock
274637,Mario,R&B;
50581,Sin Bandera,Latin
52062,Chayanne,Latin
2385504,J Balvin,Latin
2507287,The Wanted,Pop/Rock
2766592,One Direction,Pop/Rock
1599476,Easton Corbin,Country
2365087,Skrillex,Electronic
2659130,Ty Dolla $ign,R&B;
3006966,Jon Bellion,Pop/Rock
588887,Thom Yorke,Pop/Rock
2814183,King Krule,Pop/Rock
261309,Vybz Kartel,Reggae
2518003,Popcaan,Reggae
2896351,Tommy Lee,Reggae
74,Special Duties,Pop/Rock
589,Tony Furtado,Pop/Rock
1589,GyÃ¶rgy KurtÃ¡g,Classical
2578,Tanita Tikaram,Pop/Rock
2750,Total,R&B;
2867,Pat Travers,Pop/Rock
3226,Alexisonfire,Pop/Rock
4358,Tony Rebel,Reggae
4458,Parijat,New Age
4553,T-Connection,R&B;
4955,Space,Pop/Rock
6568,Alicia Myers,R&B;
6860,Alicia Villarreal,Latin
7031,Alison Krauss & Union Station,Country
7974,T. Graham Brown,Country
8570,Senses Fail,Pop/Rock
8591,Sparta,Pop/Rock
9437,SHeDAISY,Country
9490,Shed Seven,Pop/Rock
9787,Taproot,Pop/Rock
9970,Spineshank,Pop/Rock
11052,Tracy Byrd,Country
11210,Tara Kemp,R&B;
11506,Palace,Pop/Rock
11608,Tab Benoit,Blues
11664,American Head Charge,Pop/Rock
12570,Sister Carol,Reggae
12595,American Hi-Fi,Pop/Rock
12972,TV on the Radio,Pop/Rock
13038,Stanton Moore,Jazz
13101,Patrick O'Hearn,New Age
13583,Shawn Mullins,Pop/Rock
13755,Starcastle,Pop/Rock
14329,Tramaine Hawkins,Religious
14699,Transvision Vamp,Pop/Rock
14757,Trans-Siberian Orchestra,Classical
14822,Sister Hazel,Pop/Rock
14931,Tasmin Archer,R&B;
14959,Taste,Pop/Rock
15405,Shaun Cassidy,Pop/Rock
15856,Aloe Blacc,R&B;
16227,Tavares,R&B;
16235,Tony Orlando,Pop/Rock
16925,Paul Gonsalves,Jazz
17021,Tenacious D,Pop/Rock
17882,Teresa Brewer,Vocal
18513,Paul Hardcastle,Jazz
18691,Paradise Lost,Pop/Rock
18828,Stars,Pop/Rock
18862,Stars of the Lid,Pop/Rock
19029,Tad,Pop/Rock
19133,Ambrosia,Pop/Rock
19392,...And You Will Know Us by the Trail of Dead,Pop/Rock
19831,Skunk Anansie,Pop/Rock
19953,Sheila E.,R&B;
20028,Sky,Pop/Rock
20729,Slightly Stoopid,Pop/Rock
20812,Slaughter,Pop/Rock
20919,Amber,Electronic
20971,Terence Blanchard,Jazz
21008,Trick Pony,Country
21492,Stephen Malkmus,Pop/Rock
21670,Tegan and Sara,Pop/Rock
22020,Tribal Tech,Jazz
22369,Amon Amarth,Pop/Rock
22574,Paul Mauriat,Easy Listening
22602,Ten Foot Pole,Pop/Rock
22981,Terrorizer,Pop/Rock
23147,Steps Ahead,Jazz
23202,Stereo MC's,Electronic
23411,Shelly West,Country
23925,Stephen Bishop,Pop/Rock
23982,Ted Hawkins,Blues
24139,Paul Rodgers,Pop/Rock
24152,Sherbet,Pop/Rock
24309,Stephen Marley,Reggae
24329,Amon Tobin,Electronic
25142,Tea Leaf Green,Pop/Rock
25236,Skindred,Pop/Rock
25965,Steve Cole,Jazz
26161,Terrance Simien,International
26637,Skin Yard,Pop/Rock
27102,Terry Stafford,Pop/Rock
27221,Sleeping at Last,Pop/Rock
28015,Paul Quinichette,Jazz
28863,The 88,Pop/Rock
28918,Terry Jacks,Pop/Rock
29365,Trixter,Pop/Rock
29600,Smash Mouth,Pop/Rock
30250,AndrÃ© Previn,Classical
31158,Steve Jablonsky,Stage & Screen
31617,Simian,Pop/Rock
31697,Andy Gibb,Pop/Rock
31765,Snot,Pop/Rock
31823,Smoke City,Electronic
31969,The Be Good Tanyas,Pop/Rock
31971,The Beat,Pop/Rock
32045,Software,New Age
32301,Sophie Ellis-Bextor,Pop/Rock
32333,Susan Ashton,Religious
32409,Paul Thorn,Pop/Rock
33481,Andy Griggs,Country
33995,Siedah Garrett,R&B;
34382,Paul Young,Pop/Rock
34867,The Belmonts,R&B;
34880,Paw,Pop/Rock
36312,Shooter Jennings,Country
36327,Silk,R&B;
36849,Sonny James,Country
37026,The Bellamy Brothers,Country
37197,Steve Tyrell,Vocal
37931,The Alarm,Pop/Rock
38321,Snow Patrol,Pop/Rock
39342,The Bluetones,Pop/Rock
39406,Soilwork,Pop/Rock
39637,Survivor,Pop/Rock
40124,The Ataris,Pop/Rock
40648,The Black Dahlia Murder,Pop/Rock
41283,Andrew W.K.,Pop/Rock
41462,Solange,R&B;
41976,Audiovent,Pop/Rock
43348,Angel,Pop/Rock
44663,Angela McCluskey,Pop/Rock
44998,Angela Carrasco,Latin
45287,Sweetback,R&B;
45379,Branford Marsalis,Jazz
45745,Mike Marshall,International
45941,Sutton Foster,Stage & Screen
46429,Soulive,Jazz
46626,Beth Nielsen Chapman,Country
48061,Silverstein,Pop/Rock
48126,The Big Wu,Pop/Rock
48811,Atreyu,Pop/Rock
48903,Blu Cantrell,R&B;
49163,Susumu Yokota,Electronic
50588,The Angels,Pop/Rock
50967,The Lost Trailers,Country
51230,Bent,Electronic
51603,Charlotte Church,Classical
53204,Beth Carvalho,Latin
53221,Big Bad Voodoo Daddy,Pop/Rock
53441,Eden Ahbez,Easy Listening
53606,Bloodstone,R&B;
53916,The Fantastic Four,R&B;
54982,Aventura,Latin
55778,The Casualties,Pop/Rock
55939,Azymuth,Jazz
56193,Blue States,Electronic
57151,B*Witched,Pop/Rock
57205,Bob Moses,Jazz
57577,Bleu Edmondson,Country
57636,The Flying Lizards,Electronic
57923,Bill Anderson,Country
58947,The Chords,Pop/Rock
59949,B.T. Express,R&B;
59989,The Explosion,Pop/Rock
60012,Autograph,Pop/Rock
61041,The Coral,Pop/Rock
61792,Babylon A.D.,Pop/Rock
61912,Bill Evans,Country
62412,Avant,R&B;
62455,Avalon,Religious
62609,The Clientele,Pop/Rock
63340,The Receiving End of Sirens,Pop/Rock
64149,The Hooters,Pop/Rock
64830,Bill Henderson,Vocal
65040,Biffy Clyro,Pop/Rock
65620,Bobby "Boris" Pickett,Pop/Rock
66514,The Flys,Pop/Rock
67529,BabasÃ³nicos,Latin
69805,Bill Keith,Country
70586,Gossip,Pop/Rock
70704,Big Mountain,Reggae
71166,The Greenhornes,Pop/Rock
71636,Il Divo,Vocal
72109,Bill Callahan,Pop/Rock
72861,Ikon,Electronic
72941,Circa Survive,Pop/Rock
72998,The Handsome Family,Pop/Rock
73444,Bob Schneider,Pop/Rock
73553,Bill Fay,Pop/Rock
73969,Jon Foreman,Pop/Rock
74005,Bill Evans,Jazz
74520,The Hives,Pop/Rock
74776,Bill Bruford,Pop/Rock
74952,Ken Elkinson,New Age
75308,The Jeff Healey Band,Pop/Rock
76788,Cowboy Troy,Country
77264,Bad English,Pop/Rock
77578,Information Society,Pop/Rock
77952,Youth Group,Pop/Rock
77963,The Commitments,Pop/Rock
78467,The Communards,Pop/Rock
79959,Insane Clown Posse,Pop/Rock
80340,The Living End,Pop/Rock
80494,Billy Gilman,Pop/Rock
80609,Boys Don't Cry,Pop/Rock
81248,Biosphere,Electronic
81739,Billy Currington,Country
81832,Kenny Loggins,Pop/Rock
81841,Kenny Drew,Jazz
81849,Boney James,Jazz
82149,Kenny Lattimore,R&B;
82955,The Intruders,R&B;
83106,Charlie Walker,Country
84387,Kele,Pop/Rock
84777,Keller Williams,Pop/Rock
85271,Bongzilla,Pop/Rock
86250,Wolfmother,Pop/Rock
86828,Children of Bodom,Pop/Rock
87697,Kem,R&B;
87741,Ill NiÃ±o,Pop/Rock
88587,Kindred the Family Soul,R&B;
89071,King,Pop/Rock
89306,The Jets,Pop/Rock
89828,Collin Walcott,Jazz
89870,Amanda Palmer,Pop/Rock
89873,Chris Knight,Country
90174,Hawk Nelson,Pop/Rock
91312,Patrick Doyle,Stage & Screen
91549,Chevelle,Pop/Rock
91651,Black Grape,Pop/Rock
91763,Black Ivory,R&B;
91852,King Radio,International
92507,The Bottle Rockets,Pop/Rock
93565,Black Label Society,Pop/Rock
93859,Bowery Electric,Pop/Rock
93872,Koffee Brown,R&B;
96679,Blackfoot,Pop/Rock
96701,Kinky,International
96804,Kingdom Come,Pop/Rock
97065,Birdy,Pop/Rock
97200,Bracket,Pop/Rock
97203,BlackHawk,Country
97426,Booker Ervin,Jazz
97509,Con Funk Shun,R&B;
97654,Kim Carnes,Pop/Rock
98361,Hawthorne Heights,Pop/Rock
98688,Jack Ingram,Country
98707,kidneythieves,Pop/Rock
99508,The Kills,Pop/Rock
99730,India,Latin
99770,The Long Winters,Pop/Rock
100197,LaShun Pace,Religious
100496,Book of Love,Pop/Rock
100575,Chris Tomlin,Religious
100840,Chase,Pop/Rock
101072,The Pussycat Dolls,Pop/Rock
101575,Control,Latin
102750,Jack Off Jill,Pop/Rock
102964,Choking Victim,Pop/Rock
103460,Lani Hall,Vocal
103600,Christian McBride,Jazz
104217,Jaci Velasquez,Religious
104548,Kottonmouth Kings,Pop/Rock
105329,Chris Botti,Jazz
105638,Cold,Pop/Rock
105685,Krokus,Pop/Rock
106145,Colby O'Donis,R&B;
107753,Luny Tunes,Latin
107950,Isobel Campbell,Pop/Rock
108249,Kristin Chenoweth,Vocal
108283,Lalo RodrÃ­guez,Latin
108340,The Zutons,Pop/Rock
108774,Cheryl Wheeler,Folk
109012,It's a Beautiful Day,Pop/Rock
109202,Chemlab,Pop/Rock
109263,Chris Duarte,Pop/Rock
109542,Jackyl,Pop/Rock
109784,Jain,Pop/Rock
110011,Crazy Town,Pop/Rock
110454,Chico CÃ©sar,Latin
110791,Citizen Cope,Pop/Rock
110792,City Boy,Pop/Rock
110945,Chico DeBarge,R&B;
111969,Tye Tribbett,Religious
113082,Colin James,Pop/Rock
113721,Eric Darius,Jazz
115079,Joe Hill Louis,Blues
115140,Commander Cody and His Lost Planet Airmen,Pop/Rock
116425,Chromeo,Pop/Rock
116465,Jah Cure,Reggae
117356,Ledisi,R&B;
118243,Joe Bonamassa,Blues
118503,Lacy J. Dalton,Country
118665,Basic Black,R&B;
118798,Chromatics,Pop/Rock
119058,Confederate Railroad,Unknown
119469,Corey Hart,Pop/Rock
119655,Chris Thomas,Pop/Rock
120163,Len,Pop/Rock
120411,Cowboy,Pop/Rock
121236,Cartel,Pop/Rock
121584,Laraaji,New Age
121778,Cibo Matto,Pop/Rock
121863,Coyote Shivers,Pop/Rock
122738,Chris Thomas King,Blues
122795,L.T.D.,R&B;
124881,Craig Morgan,Country
125088,Chuck Prophet,Pop/Rock
125940,El Gran Silencio,Latin
126168,Christina Milian,R&B;
126287,Richard Swift,Pop/Rock
