Source,Target,Type,Id,Label,timeset,Weight
814898,13393,Directed,874,,,1
15694,13508,Directed,875,,,1
29791,13508,Directed,876,,,1
29884,13508,Directed,877,,,1
31556,13508,Directed,878,,,1
36521,13508,Directed,879,,,1
51992,13508,Directed,880,,,1
66915,13508,Directed,881,,,1
79044,13508,Directed,882,,,1
112185,13508,Directed,883,,,1
130173,13508,Directed,884,,,1
145128,13508,Directed,885,,,1
212131,13508,Directed,886,,,1
219203,13508,Directed,887,,,1
240665,13508,Directed,888,,,1
325459,13508,Directed,889,,,1
326249,13508,Directed,890,,,1
357406,13508,Directed,891,,,1
379125,13508,Directed,892,,,1
393345,13508,Directed,893,,,1
564333,13508,Directed,894,,,1
575522,13508,Directed,895,,,1
631774,13508,Directed,896,,,1
754032,13508,Directed,897,,,1
755156,13508,Directed,898,,,1
793425,13508,Directed,899,,,1
815537,13508,Directed,900,,,1
895136,13508,Directed,901,,,1
899530,13508,Directed,902,,,1
954964,13508,Directed,903,,,1
532957,13511,Directed,904,,,1
608701,13511,Directed,905,,,1
797881,13511,Directed,906,,,1
10412,13583,Directed,907,,,1
21744,13583,Directed,908,,,1
31685,13583,Directed,909,,,1
66915,13583,Directed,910,,,1
103484,13583,Directed,911,,,1
130689,13583,Directed,912,,,1
209142,13583,Directed,913,,,1
379125,13583,Directed,914,,,1
600069,13583,Directed,915,,,1
631774,13583,Directed,916,,,1
740833,13583,Directed,917,,,1
774588,13583,Directed,918,,,1
848034,13583,Directed,919,,,1
894465,13583,Directed,920,,,1
987491,13583,Directed,921,,,1
31274,13755,Directed,922,,,1
199995,13755,Directed,923,,,1
253861,13755,Directed,924,,,1
300245,13755,Directed,925,,,1
404434,13755,Directed,926,,,1
685647,13755,Directed,927,,,1
798992,13755,Directed,928,,,1
140176,14073,Directed,929,,,1
61480,14201,Directed,930,,,1
131581,14201,Directed,931,,,1
162233,14201,Directed,932,,,1
379125,14201,Directed,933,,,1
631774,14201,Directed,934,,,1
781094,14201,Directed,935,,,1
855405,14201,Directed,936,,,1
111794,14263,Directed,937,,,1
161173,14263,Directed,938,,,1
162677,14263,Directed,939,,,1
175553,14263,Directed,940,,,1
211758,14263,Directed,941,,,1
227776,14263,Directed,942,,,1
398615,14263,Directed,943,,,1
607283,14263,Directed,944,,,1
32071,14329,Directed,945,,,1
98189,14651,Directed,946,,,1
112017,14651,Directed,947,,,1
193160,14651,Directed,948,,,1
380704,14651,Directed,949,,,1
409954,14651,Directed,950,,,1
549797,14651,Directed,951,,,1
747506,14651,Directed,952,,,1
796741,14651,Directed,953,,,1
814606,14651,Directed,954,,,1
848784,14651,Directed,955,,,1
857203,14651,Directed,956,,,1
5882,14699,Directed,957,,,1
44764,14699,Directed,958,,,1
75747,14699,Directed,959,,,1
97182,14724,Directed,960,,,1
307461,14724,Directed,961,,,1
936946,14724,Directed,962,,,1
3595,14757,Directed,963,,,1
5953,14757,Directed,964,,,1
31274,14757,Directed,965,,,1
76057,14757,Directed,966,,,1
79960,14757,Directed,967,,,1
81017,14757,Directed,968,,,1
84209,14757,Directed,969,,,1
139026,14757,Directed,970,,,1
150048,14757,Directed,971,,,1
199995,14757,Directed,972,,,1
203008,14757,Directed,973,,,1
246611,14757,Directed,974,,,1
303626,14757,Directed,975,,,1
346336,14757,Directed,976,,,1
424244,14757,Directed,977,,,1
446509,14757,Directed,978,,,1
675495,14757,Directed,979,,,1
685647,14757,Directed,980,,,1
798992,14757,Directed,981,,,1
825924,14757,Directed,982,,,1
887619,14757,Directed,983,,,1
78741,14822,Directed,984,,,1
128440,14822,Directed,985,,,1
128495,14822,Directed,986,,,1
170369,14822,Directed,987,,,1
182900,14822,Directed,988,,,1
325459,14822,Directed,989,,,1
745964,14822,Directed,990,,,1
758453,14822,Directed,991,,,1
891264,14822,Directed,992,,,1
923033,14822,Directed,993,,,1
16281,14931,Directed,994,,,1
58549,14931,Directed,995,,,1
133969,14931,Directed,996,,,1
165011,14931,Directed,997,,,1
279337,14931,Directed,998,,,1
112462,14959,Directed,999,,,1
7689,15158,Directed,1000,,,1
49774,15158,Directed,1001,,,1
61044,15158,Directed,1002,,,1
96379,15158,Directed,1003,,,1
127063,15158,Directed,1004,,,1
134600,15158,Directed,1005,,,1
319347,15158,Directed,1006,,,1
467203,15158,Directed,1007,,,1
767016,15158,Directed,1008,,,1
866491,15158,Directed,1009,,,1
69986,15318,Directed,1010,,,1
72205,15318,Directed,1011,,,1
81561,15318,Directed,1012,,,1
117844,15318,Directed,1013,,,1
144847,15318,Directed,1014,,,1
159699,15318,Directed,1015,,,1
170369,15318,Directed,1016,,,1
184091,15318,Directed,1017,,,1
200791,15318,Directed,1018,,,1
294085,15318,Directed,1019,,,1
334740,15318,Directed,1020,,,1
396676,15318,Directed,1021,,,1
410219,15318,Directed,1022,,,1
629609,15318,Directed,1023,,,1
637150,15318,Directed,1024,,,1
664378,15318,Directed,1025,,,1
745964,15318,Directed,1026,,,1
806247,15318,Directed,1027,,,1
816890,15318,Directed,1028,,,1
944084,15318,Directed,1029,,,1
14073,15405,Directed,1030,,,1
484145,15405,Directed,1031,,,1
16438,15694,Directed,1032,,,1
19297,15694,Directed,1033,,,1
41874,15694,Directed,1034,,,1
51992,15694,Directed,1035,,,1
64303,15694,Directed,1036,,,1
73421,15694,Directed,1037,,,1
100160,15694,Directed,1038,,,1
131581,15694,Directed,1039,,,1
154530,15694,Directed,1040,,,1
180263,15694,Directed,1041,,,1
219483,15694,Directed,1042,,,1
290812,15694,Directed,1043,,,1
314600,15694,Directed,1044,,,1
325459,15694,Directed,1045,,,1
343930,15694,Directed,1046,,,1
379125,15694,Directed,1047,,,1
475932,15694,Directed,1048,,,1
478426,15694,Directed,1049,,,1
485191,15694,Directed,1050,,,1
501692,15694,Directed,1051,,,1
569914,15694,Directed,1052,,,1
590441,15694,Directed,1053,,,1
631774,15694,Directed,1054,,,1
684240,15694,Directed,1055,,,1
754032,15694,Directed,1056,,,1
755156,15694,Directed,1057,,,1
764181,15694,Directed,1058,,,1
790732,15694,Directed,1059,,,1
866786,15694,Directed,1060,,,1
939567,15694,Directed,1061,,,1
78044,15856,Directed,1062,,,1
238115,15856,Directed,1063,,,1
316834,15856,Directed,1064,,,1
622805,15856,Directed,1065,,,1
5441,16132,Directed,1066,,,1
9441,16132,Directed,1067,,,1
75264,16132,Directed,1068,,,1
105422,16132,Directed,1069,,,1
134729,16132,Directed,1070,,,1
165663,16132,Directed,1071,,,1
357406,16132,Directed,1072,,,1
420133,16132,Directed,1073,,,1
446509,16132,Directed,1074,,,1
490952,16132,Directed,1075,,,1
673208,16132,Directed,1076,,,1
820115,16132,Directed,1077,,,1
825087,16132,Directed,1078,,,1
863790,16132,Directed,1079,,,1
279337,16186,Directed,1080,,,1
290072,16186,Directed,1081,,,1
411761,16186,Directed,1082,,,1
572579,16186,Directed,1083,,,1
802302,16186,Directed,1084,,,1
43714,16227,Directed,1085,,,1
38466,16235,Directed,1086,,,1
31685,16281,Directed,1087,,,1
44703,16281,Directed,1088,,,1
66915,16281,Directed,1089,,,1
96613,16281,Directed,1090,,,1
130689,16281,Directed,1091,,,1
133969,16281,Directed,1092,,,1
153590,16281,Directed,1093,,,1
166785,16281,Directed,1094,,,1
179205,16281,Directed,1095,,,1
204386,16281,Directed,1096,,,1
232564,16281,Directed,1097,,,1
270491,16281,Directed,1098,,,1
295545,16281,Directed,1099,,,1
359966,16281,Directed,1100,,,1
379125,16281,Directed,1101,,,1
626268,16281,Directed,1102,,,1
696015,16281,Directed,1103,,,1
888730,16281,Directed,1104,,,1
29067,16438,Directed,1105,,,1
100160,16438,Directed,1106,,,1
314600,16438,Directed,1107,,,1
346336,16438,Directed,1108,,,1
418740,16438,Directed,1109,,,1
423267,16438,Directed,1110,,,1
483587,16438,Directed,1111,,,1
490004,16438,Directed,1112,,,1
582313,16438,Directed,1113,,,1
799053,16438,Directed,1114,,,1
840402,16438,Directed,1115,,,1
47033,16574,Directed,1116,,,1
129761,16574,Directed,1117,,,1
301619,16574,Directed,1118,,,1
334193,16574,Directed,1119,,,1
378288,16574,Directed,1120,,,1
642542,16574,Directed,1121,,,1
798662,16574,Directed,1122,,,1
131841,16835,Directed,1123,,,1
608701,16835,Directed,1124,,,1
172350,16925,Directed,1125,,,1
793227,16925,Directed,1126,,,1
93322,16944,Directed,1127,,,1
138063,16944,Directed,1128,,,1
160848,16944,Directed,1129,,,1
328014,16944,Directed,1130,,,1
641994,16944,Directed,1131,,,1
751592,16944,Directed,1132,,,1
785380,16944,Directed,1133,,,1
790988,16944,Directed,1134,,,1
836312,16944,Directed,1135,,,1
12654,17021,Directed,1136,,,1
61938,17021,Directed,1137,,,1
98465,17021,Directed,1138,,,1
106298,17021,Directed,1139,,,1
138699,17021,Directed,1140,,,1
199995,17021,Directed,1141,,,1
203008,17021,Directed,1142,,,1
246611,17021,Directed,1143,,,1
263937,17021,Directed,1144,,,1
540883,17021,Directed,1145,,,1
574772,17021,Directed,1146,,,1
771438,17021,Directed,1147,,,1
817754,17021,Directed,1148,,,1
845775,17021,Directed,1149,,,1
864209,17021,Directed,1150,,,1
13387,17387,Directed,1151,,,1
41874,17387,Directed,1152,,,1
70027,17387,Directed,1153,,,1
104455,17387,Directed,1154,,,1
120953,17387,Directed,1155,,,1
501081,17387,Directed,1156,,,1
564726,17387,Directed,1157,,,1
784814,17387,Directed,1158,,,1
936425,17387,Directed,1159,,,1
40225,17748,Directed,1160,,,1
361393,17748,Directed,1161,,,1
418955,17748,Directed,1162,,,1
491220,17748,Directed,1163,,,1
575012,17748,Directed,1164,,,1
597309,17748,Directed,1165,,,1
801573,17748,Directed,1166,,,1
806877,17748,Directed,1167,,,1
830375,17748,Directed,1168,,,1
927555,17748,Directed,1169,,,1
33161,17877,Directed,1170,,,1
78044,17877,Directed,1171,,,1
128099,17877,Directed,1172,,,1
238115,17877,Directed,1173,,,1
316834,17877,Directed,1174,,,1
361393,17877,Directed,1175,,,1
414251,17877,Directed,1176,,,1
467203,17877,Directed,1177,,,1
590285,17877,Directed,1178,,,1
607448,17877,Directed,1179,,,1
622805,17877,Directed,1180,,,1
677781,17877,Directed,1181,,,1
754032,17877,Directed,1182,,,1
766094,17877,Directed,1183,,,1
821571,17877,Directed,1184,,,1
944349,17877,Directed,1185,,,1
857203,17882,Directed,1186,,,1
79016,17929,Directed,1187,,,1
162930,17929,Directed,1188,,,1
164093,17929,Directed,1189,,,1
165011,17929,Directed,1190,,,1
185948,17929,Directed,1191,,,1
260038,17929,Directed,1192,,,1
368367,17929,Directed,1193,,,1
378624,17929,Directed,1194,,,1
29867,17937,Directed,1195,,,1
171728,17937,Directed,1196,,,1
273531,17937,Directed,1197,,,1
314113,17937,Directed,1198,,,1
325401,17937,Directed,1199,,,1
81796,18137,Directed,1200,,,1
119629,18137,Directed,1201,,,1
290464,18137,Directed,1202,,,1
396372,18137,Directed,1203,,,1
490416,18137,Directed,1204,,,1
764702,18137,Directed,1205,,,1
845443,18137,Directed,1206,,,1
305501,18176,Directed,1207,,,1
103162,18258,Directed,1208,,,1
213212,18258,Directed,1209,,,1
290072,18258,Directed,1210,,,1
302685,18258,Directed,1211,,,1
316834,18258,Directed,1212,,,1
384675,18258,Directed,1213,,,1
500889,18258,Directed,1214,,,1
594665,18258,Directed,1215,,,1
597309,18258,Directed,1216,,,1
802302,18258,Directed,1217,,,1
821571,18258,Directed,1218,,,1
834673,18258,Directed,1219,,,1
927555,18258,Directed,1220,,,1
489520,18513,Directed,1221,,,1
98465,18691,Directed,1222,,,1
446509,18691,Directed,1223,,,1
671244,18691,Directed,1224,,,1
766533,18691,Directed,1225,,,1
771438,18691,Directed,1226,,,1
78886,18828,Directed,1227,,,1
80720,18828,Directed,1228,,,1
137390,18828,Directed,1229,,,1
260212,18828,Directed,1230,,,1
482677,18828,Directed,1231,,,1
564726,18828,Directed,1232,,,1
567570,18828,Directed,1233,,,1
789340,18828,Directed,1234,,,1
831215,18828,Directed,1235,,,1
895443,18828,Directed,1236,,,1
899530,18828,Directed,1237,,,1
617196,18862,Directed,1238,,,1
6334,18977,Directed,1239,,,1
38466,18977,Directed,1240,,,1
53739,18977,Directed,1241,,,1
70715,18977,Directed,1242,,,1
98081,18977,Directed,1243,,,1
106987,18977,Directed,1244,,,1
131681,18977,Directed,1245,,,1
165011,18977,Directed,1246,,,1
174557,18977,Directed,1247,,,1
314155,18977,Directed,1248,,,1
330575,18977,Directed,1249,,,1
344275,18977,Directed,1250,,,1
642542,18977,Directed,1251,,,1
745915,18977,Directed,1252,,,1
753985,18977,Directed,1253,,,1
754032,18977,Directed,1254,,,1
792507,18977,Directed,1255,,,1
794449,18977,Directed,1256,,,1
796734,18977,Directed,1257,,,1
822777,18977,Directed,1258,,,1
864209,18977,Directed,1259,,,1
771438,19029,Directed,1260,,,1
988638,19029,Directed,1261,,,1
136871,19133,Directed,1262,,,1
144847,19133,Directed,1263,,,1
346336,19133,Directed,1264,,,1
685647,19133,Directed,1265,,,1
754032,19133,Directed,1266,,,1
13384,19241,Directed,1267,,,1
14651,19241,Directed,1268,,,1
98189,19241,Directed,1269,,,1
132449,19241,Directed,1270,,,1
136640,19241,Directed,1271,,,1
159699,19241,Directed,1272,,,1
175286,19241,Directed,1273,,,1
232701,19241,Directed,1274,,,1
234325,19241,Directed,1275,,,1
362437,19241,Directed,1276,,,1
389979,19241,Directed,1277,,,1
409968,19241,Directed,1278,,,1
490549,19241,Directed,1279,,,1
671156,19241,Directed,1280,,,1
686897,19241,Directed,1281,,,1
815236,19241,Directed,1282,,,1
837946,19241,Directed,1283,,,1
838300,19241,Directed,1284,,,1
944310,19241,Directed,1285,,,1
52900,19297,Directed,1286,,,1
66915,19297,Directed,1287,,,1
87985,19297,Directed,1288,,,1
131581,19297,Directed,1289,,,1
204386,19297,Directed,1290,,,1
209142,19297,Directed,1291,,,1
270491,19297,Directed,1292,,,1
274321,19297,Directed,1293,,,1
379125,19297,Directed,1294,,,1
631774,19297,Directed,1295,,,1
754032,19297,Directed,1296,,,1
814852,19297,Directed,1297,,,1
823012,19297,Directed,1298,,,1
939567,19297,Directed,1299,,,1
3595,19392,Directed,1300,,,1
19701,19392,Directed,1301,,,1
34988,19392,Directed,1302,,,1
44906,19392,Directed,1303,,,1
46527,19392,Directed,1304,,,1
139026,19392,Directed,1305,,,1
154530,19392,Directed,1306,,,1
188190,19392,Directed,1307,,,1
199995,19392,Directed,1308,,,1
219483,19392,Directed,1309,,,1
346336,19392,Directed,1310,,,1
357406,19392,Directed,1311,,,1
423305,19392,Directed,1312,,,1
531986,19392,Directed,1313,,,1
572737,19392,Directed,1314,,,1
577627,19392,Directed,1315,,,1
633181,19392,Directed,1316,,,1
751604,19392,Directed,1317,,,1
755156,19392,Directed,1318,,,1
798606,19392,Directed,1319,,,1
806829,19392,Directed,1320,,,1
179379,19435,Directed,1321,,,1
188202,19435,Directed,1322,,,1
396372,19435,Directed,1323,,,1
66915,19701,Directed,1324,,,1
127337,19701,Directed,1325,,,1
130932,19701,Directed,1326,,,1
175553,19701,Directed,1327,,,1
224638,19701,Directed,1328,,,1
233066,19701,Directed,1329,,,1
307025,19701,Directed,1330,,,1
317417,19701,Directed,1331,,,1
354105,19701,Directed,1332,,,1
359016,19701,Directed,1333,,,1
379125,19701,Directed,1334,,,1
504928,19701,Directed,1335,,,1
531986,19701,Directed,1336,,,1
562304,19701,Directed,1337,,,1
614339,19701,Directed,1338,,,1
763301,19701,Directed,1339,,,1
840402,19701,Directed,1340,,,1
866786,19701,Directed,1341,,,1
608945,19740,Directed,1342,,,1
680476,19831,Directed,1343,,,1
781370,19831,Directed,1344,,,1
127337,19892,Directed,1345,,,1
128440,19892,Directed,1346,,,1
137390,19892,Directed,1347,,,1
154998,19892,Directed,1348,,,1
183858,19892,Directed,1349,,,1
232564,19892,Directed,1350,,,1
257544,19892,Directed,1351,,,1
290812,19892,Directed,1352,,,1
346336,19892,Directed,1353,,,1
531986,19892,Directed,1354,,,1
617196,19892,Directed,1355,,,1
749734,19892,Directed,1356,,,1
754032,19892,Directed,1357,,,1
809266,19892,Directed,1358,,,1
842802,19892,Directed,1359,,,1
852855,19892,Directed,1360,,,1
855423,19892,Directed,1361,,,1
895443,19892,Directed,1362,,,1
341422,19953,Directed,1363,,,1
591104,19953,Directed,1364,,,1
607283,19953,Directed,1365,,,1
688804,19953,Directed,1366,,,1
675495,20028,Directed,1367,,,1
3829,20050,Directed,1368,,,1
28166,20050,Directed,1369,,,1
59156,20050,Directed,1370,,,1
76881,20050,Directed,1371,,,1
120521,20050,Directed,1372,,,1
176936,20050,Directed,1373,,,1
238495,20050,Directed,1374,,,1
276085,20050,Directed,1375,,,1
489303,20050,Directed,1376,,,1
608701,20050,Directed,1377,,,1
617844,20050,Directed,1378,,,1
754032,20050,Directed,1379,,,1
815039,20050,Directed,1380,,,1
894465,20050,Directed,1381,,,1
942529,20050,Directed,1382,,,1
81194,20278,Directed,1383,,,1
100854,20278,Directed,1384,,,1
108826,20278,Directed,1385,,,1
144458,20278,Directed,1386,,,1
148477,20278,Directed,1387,,,1
164594,20278,Directed,1388,,,1
168958,20278,Directed,1389,,,1
198162,20278,Directed,1390,,,1
212612,20278,Directed,1391,,,1
233228,20278,Directed,1392,,,1
238115,20278,Directed,1393,,,1
316834,20278,Directed,1394,,,1
457807,20278,Directed,1395,,,1
607448,20278,Directed,1396,,,1
821571,20278,Directed,1397,,,1
838195,20278,Directed,1398,,,1
611877,20319,Directed,1399,,,1
744548,20319,Directed,1400,,,1
750203,20319,Directed,1401,,,1
74970,20403,Directed,1402,,,1
246022,20403,Directed,1403,,,1
287604,20403,Directed,1404,,,1
120010,20729,Directed,1405,,,1
163420,20729,Directed,1406,,,1
206407,20729,Directed,1407,,,1
475334,20729,Directed,1408,,,1
479350,20729,Directed,1409,,,1
486047,20729,Directed,1410,,,1
604075,20729,Directed,1411,,,1
785380,20729,Directed,1412,,,1
786613,20729,Directed,1413,,,1
796045,20729,Directed,1414,,,1
883318,20729,Directed,1415,,,1
1416172,20729,Directed,1416,,,1
16944,20740,Directed,1417,,,1
129817,20740,Directed,1418,,,1
138063,20740,Directed,1419,,,1
165830,20740,Directed,1420,,,1
178014,20740,Directed,1421,,,1
181376,20740,Directed,1422,,,1
328014,20740,Directed,1423,,,1
352171,20740,Directed,1424,,,1
603590,20740,Directed,1425,,,1
681340,20740,Directed,1426,,,1
697350,20740,Directed,1427,,,1
751592,20740,Directed,1428,,,1
788508,20740,Directed,1429,,,1
798477,20740,Directed,1430,,,1
13384,20760,Directed,1431,,,1
14651,20760,Directed,1432,,,1
80780,20760,Directed,1433,,,1
85410,20760,Directed,1434,,,1
96613,20760,Directed,1435,,,1
136640,20760,Directed,1436,,,1
142050,20760,Directed,1437,,,1
159214,20760,Directed,1438,,,1
174122,20760,Directed,1439,,,1
175286,20760,Directed,1440,,,1
177060,20760,Directed,1441,,,1
180228,20760,Directed,1442,,,1
184502,20760,Directed,1443,,,1
214162,20760,Directed,1444,,,1
234325,20760,Directed,1445,,,1
285272,20760,Directed,1446,,,1
307875,20760,Directed,1447,,,1
345355,20760,Directed,1448,,,1
362437,20760,Directed,1449,,,1
396676,20760,Directed,1450,,,1
409968,20760,Directed,1451,,,1
607448,20760,Directed,1452,,,1
792507,20760,Directed,1453,,,1
838300,20760,Directed,1454,,,1
852997,20760,Directed,1455,,,1
858375,20760,Directed,1456,,,1
927555,20760,Directed,1457,,,1
934069,20760,Directed,1458,,,1
69534,20812,Directed,1459,,,1
84209,20812,Directed,1460,,,1
193320,20812,Directed,1461,,,1
222436,20812,Directed,1462,,,1
251595,20812,Directed,1463,,,1
260206,20812,Directed,1464,,,1
263937,20812,Directed,1465,,,1
297702,20812,Directed,1466,,,1
604852,20812,Directed,1467,,,1
51992,20862,Directed,1468,,,1
